,node_id,lattitude,longitude
124,124,0.43595095119530924,0.5282645013404021
125,125,0.4515940047844538,0.5499436652550571
126,126,0.4334081921593622,0.5366453353166207
127,127,0.4303975654607939,0.5437607188646325
128,128,0.4314512848052914,0.5476569741304615
129,129,0.43232192549919546,0.5547723576785302
130,130,0.43831063158066286,0.5531627935373535
131,131,0.4262355774707487,0.5496051017632908
132,132,0.43126413774024286,0.554433794186707
133,133,0.4285952578561023,0.5175081727007296
134,134,0.4161825253462439,0.5375777724742079
135,135,0.42015736627121214,0.5269935006909918
136,136,0.4051042327783989,0.5418125912318033
137,137,0.407960259727588,0.5353798848884139
138,138,0.4242868069456165,0.5317333895756065
139,139,0.4276351120441291,0.5372392089824416
140,140,0.42375791306611177,0.5453702830058091
141,141,0.42322901918663547,0.5467245369728175
142,142,0.4180133118521212,0.5470631004645838
143,143,0.4185422057315975,0.5428282817070453
144,144,0.41587332584745695,0.5385934629495637
145,145,0.4210564858663304,0.5512146659044674
146,146,0.4178912594183828,0.5579914859607698
147,147,0.4190710996110738,0.5554494846619491
148,148,0.41317189864767556,0.5545170475043051
149,149,0.4081433383781814,0.5460474099892849
150,150,0.41065761851291427,0.5392705899329826
151,151,0.40094224478838214,0.5356296448413786
152,152,0.4113736594574391,0.5502822287468234
153,153,0.40922960503831973,0.5545170475043051
154,154,0.4120856319875088,0.5522303563797095
155,155,0.4063125518723041,0.5499436652550571
156,156,0.38374912529090466,0.5086999716938863
157,157,0.3894896580904401,0.49582900878601777
158,158,0.386942830640038,0.5142890444184331
159,159,0.3914750443457251,0.5045484062540027
160,160,0.39043759865904804,0.5198392655947259
161,161,0.3943025923937,0.5258945568980948
162,162,0.407093687448139,0.5848601066753076
163,163,0.37434295106513105,0.5281812480226904
164,164,0.35332959039203615,0.5006521509882305
165,165,0.3538869631727266,0.5006521509882305
166,166,0.36611661703202003,0.5081060980280654
167,167,0.36108805676252587,0.518862426667738
168,168,0.3533580692932503,0.5086999716938863
169,169,0.36018893716740763,0.5171696092089633
170,170,0.3506607105078956,0.5375777724742079
171,171,0.39737424530912335,0.5304679391473996
172,172,0.40131653891845076,0.5236911190911542
173,173,0.3932366678058372,0.5280702435992453
174,174,0.3908851242493654,0.524395997180477
175,175,0.39268743185405697,0.5502822287468234
176,176,0.3898314049048679,0.5453702830058091
177,177,0.3893025110253916,0.5580747392783678
178,178,0.38802909730020474,0.5344474477308268
179,179,0.38675975198944457,0.5518085395703451
180,180,0.3864180051750168,0.5528242300455872
181,181,0.3783137235756442,0.5717116327085705
182,182,0.38356197822585614,0.5350413213966476
183,183,0.37522986541685555,0.5335205607943294
184,184,0.37219889664598327,0.5247068095663394
185,185,0.37024605770639596,0.5379163359659742
186,186,0.36391153639601725,0.5269102473733938
187,187,0.3571172842519843,0.5447764093399314
188,188,0.3621743234226926,0.5291969384980462
189,189,0.3743754983807719,0.5444378458481651
190,190,0.3713323243665627,0.5515532293961769
191,191,0.36055916288304957,0.5486726646056468
192,192,0.3637569366466664,0.5525689198714758
193,193,0.3776017510455745,0.5498604119374022
194,194,0.371486924115942,0.5634917551464582
195,195,0.3729149375905365,0.5535013570291198
196,196,0.3682281241354417,0.5590071764360118
197,197,0.35944441732166865,0.5473184106386952
198,198,0.3580448827482883,0.5512146659044674
199,199,0.3569911634037908,0.5680651373957062
200,200,0.3162053084671754,0.5184406098583736
201,201,0.32255203502091945,0.5043097467433881
202,202,0.3135364285830633,0.5249621197404508
203,203,0.33147813634070644,0.5291969384980462
204,204,0.3335774382007912,0.5239353288228585
205,205,0.325920682191736,0.542489718215279
206,206,0.34258897622419227,0.5286030648321685
207,207,0.3379021627691259,0.5379163359659742
208,208,0.33970447037378904,0.4870208077792313
209,209,0.3072059756871681,0.5460474099892849
210,210,0.30974873472311515,0.5336815172084357
211,211,0.30881706781235607,0.6539492598780043
212,212,0.319370534915123,0.6673308431341525
213,213,0.307779622125679,0.6501085068239831
214,214,0.2813471333951725,0.5423232115799692
215,215,0.27820224901952884,0.5365842828836662
216,216,0.2796587413953091,0.5232637520605294
217,217,0.2614485182834585,0.5614381733112168
218,218,0.6779687220296751,0.6668146725647262
219,219,0.6954384937102134,0.6933280791240009
220,220,0.6766627609887905,0.6616474166496005
221,221,0.43544239938810847,0.9119845925860091
222,222,0.4403814545395335,0.9159641011694362
223,223,0.44089000634673425,0.9210370033246136
224,224,0.45182590440853687,0.8910436080878412
225,225,0.45115461602304663,0.8925699189113061
226,226,0.4477900372666852,0.8969101918711431
227,227,0.4508535533531983,0.890033467833689
228,228,0.45258262949764116,0.8866034311467956
229,229,0.45482025744925636,0.882318660398596
230,230,0.45228156682779286,0.8900112669490454
231,231,0.44806262103531935,0.9063178167650676
232,232,0.44606096112221394,0.9073279570191062
233,233,0.4504955328809501,0.9163026646612025
234,234,0.4441040537681715,0.9129114795225064
235,235,0.6543353024459577,0.6181114817425737
236,236,0.6526753893472801,0.6145149384203137
237,237,0.6139929046851762,0.6748680434915855
238,238,0.637833813406246,0.6448357967065022
239,239,0.6558406157952277,0.615952445704977
240,240,0.6382528600953776,0.6413558080289476
241,241,0.5548340900584208,0.6154917773473016
242,242,0.5591466093833901,0.6259095424953216
243,243,0.5632435027421252,0.685624372131258
244,244,0.5637723966216015,0.6668202227858728
245,245,0.5535606763332339,0.6787642987573577
246,246,0.5792323715601526,0.7226332469349472
247,247,0.5838052694104192,0.7142413125163216
248,248,0.5756603036664387,0.7070482258718016
249,249,0.5817466516949139,0.7122154817869273
250,250,0.576189197545915,0.7261909387089531
251,251,0.5756603036664387,0.7249199380595428
252,252,0.5729303975654716,0.7316912078946416
253,253,0.5690165828573299,0.7290659532782797
254,254,0.5618154892675307,0.7472762289577872
255,255,0.5598301030122741,0.7265295022007194
256,256,0.5718441309053048,0.7333007720357614
257,257,0.5909412683689084,0.8062639796196436
258,258,0.6452830802779488,0.8348531688988032
259,259,0.6499698937330152,0.8384108606728091
260,260,0.6270606519227329,0.8318893507906182
261,261,0.5954327979299876,0.7665854484301349
262,262,0.6092450650132548,0.8012243787915736
263,263,0.6170401471138689,0.8353304879199186
264,264,0.6173452781982007,0.8380667469598961
265,265,0.6252298654168555,0.8348531688988032
266,266,0.44792429494378894,0.6585059914637554
267,267,0.4455117251704621,0.6644502783435655
268,268,0.2541863984767758,0.9606211807540603
269,269,0.25238815928656777,0.9580791794552965
270,270,0.44692753340169133,0.9050468161156573
271,271,0.4438721541440884,0.9044140909015823
272,272,0.6777205487477431,0.9423221015357512
273,273,0.691748441797273,0.9362224084629815
274,274,0.6873748962554203,0.9467733789192039
275,275,0.6933920812381018,0.9670538870974497
276,276,0.6942627219320343,0.9604435736764003
277,277,0.6985142150401202,0.9681528308903466
278,278,0.6906947224527755,0.9824668513040251
279,279,0.7024239613338068,0.9772995953888994
280,280,0.6095664697554355,0.860706099138099
281,281,0.6095868118276826,0.8515426839759357
282,282,0.6458730003742801,0.8760968624599741
283,283,0.6495955996029465,0.8689814789119055
284,284,0.62750004068414,0.8642027384790936
285,285,0.638700385685695,0.8893896421772638
286,286,0.6253803967517797,0.860639496483941
287,287,0.6134965581213692,0.8760968624599741
288,288,0.6226545590652677,0.8655070404555545
289,289,0.6548438542531301,0.8915930799842613
290,290,0.6428013474588568,0.8974374628828627
291,291,0.6399737994108818,0.9022661553063358
292,292,0.6324024801054691,0.8960832089159112
293,293,0.6381145340038188,0.9065009740638175
294,294,0.6309744666308745,0.8871029510526682
295,295,0.6318735862259928,0.8909992063183836
296,296,0.6237408257253776,0.8952340250759221
297,297,0.5953717717131326,0.8728777341777345
298,298,0.5960837442432023,0.8897282056690301
299,299,0.6246399453205242,0.8999794641816834
300,300,0.6367149994304384,0.9094647921719456
301,301,0.5734552230304928,0.8446770603808318
302,302,0.5758474507315157,0.8698306627519514
303,303,0.45204559878925465,0.9130058332825115
304,304,0.45733046916956255,0.8803316812175126
305,305,0.4577617211020595,0.8793326414057674
306,306,0.5962708913082224,0.8810088082009884
307,307,0.5954490715878364,0.8681489457355269
308,308,0.593756611173518,0.8959111520593979
309,309,0.616861136877759,0.9688688094220765
310,310,0.6262876531758081,0.9734033401231272
311,311,0.6584728799492439,0.9207261909387512
312,312,0.6412146658204563,0.9226743185715804
313,313,0.641409949714415,0.9350069100253791
314,314,0.627561066900995,0.9164913721811558
315,315,0.6263324057348427,0.948283039079115
316,316,0.6280696187082242,0.9463404616674325
317,317,0.6253275073638349,0.9456633346838998
318,318,0.6286147862454925,0.9628190683398543
319,319,0.6300387313056603,0.9628190683398543
320,320,0.637089293560507,0.9828886681134463
321,321,0.6256041595469526,0.9850921059204438
322,322,0.5690165828573299,0.9313992662607689
323,323,0.5745455581051147,0.9128837284166025
324,324,0.5661727611515346,0.9418947345051834
325,325,0.5633085973734353,0.9570579387589078
326,326,0.4520781461048955,0.9036870119273885
327,327,0.4489129196569479,0.898225594290011
328,328,0.4488600302690031,0.8994965949393077
329,329,0.44894139855816206,0.8968491394382454
330,330,0.4257717782225825,0.4909170630450035
331,331,0.4259507884587208,0.49350346611311124
332,332,0.5493091832251196,0.6181170319637204
333,333,0.559118130482176,0.5545170475043051
334,334,0.5420470634184653,0.6165074678226574
335,335,0.5228929681524619,0.6385362956714289
336,336,0.5376491073898535,0.6471613393794087
337,337,0.4639538479063958,0.5854872816682359
338,338,0.46565851356410803,0.5869525400587463
339,339,0.46090660547773155,0.5933907966232823
340,340,0.4627089130823947,0.5765347749107832
341,341,0.46019463294766183,0.5733211968496903
342,342,0.4603492326970411,0.5823791578094415
343,343,0.49697716805806635,0.625232415511789
344,344,0.49303487444873895,0.622268597403604
345,345,0.4917614607235521,0.6417554239536685
346,346,0.4939502677016776,0.6348231977044634
347,347,0.4860819541408432,0.6115955220815295
348,348,0.48639115363963015,0.6099915081616132
349,349,0.48511773991438645,0.6151532138555353
350,350,0.4806180735243686,0.616762777996712
351,351,0.4880347930804305,0.6174399049802446
352,352,0.4899021953164322,0.6110460501851094
353,353,0.48263600709532284,0.6248994022411694
354,354,0.4943082881739258,0.6183723421378318
355,355,0.49123256684404737,0.6287956575069416
356,356,0.48176536640141876,0.6291342209987079
357,357,0.44781037933896073,0.5710345057250379
358,358,0.46938111279271766,0.6148146503638827
359,359,0.46320525964623016,0.6138822132062387
360,360,0.46019463294766183,0.6096529446698469
361,361,0.4438680857296333,0.5901716683410427
362,362,0.4563743917720444,0.6203260199919214
363,363,0.5220874220898679,0.6408229867960245
364,364,0.4994711061205237,0.6409339912195833
365,365,0.5030838581588171,0.6449357006877108
366,366,0.5029902846262644,0.6271694427023249
367,367,0.5131775944279013,0.6674140964517505
368,368,0.5115624338882583,0.6729199158586425
369,369,0.510166967729333,0.6702946612422238
370,370,0.4885636869599068,0.6372652950220186
371,371,0.49288027469933127,0.6304052216481182
372,372,0.4845929144493937,0.6259150927164683
373,373,0.4875099676154093,0.6589444589366735
374,374,0.48676544776969877,0.6437035515864977
375,375,0.4881934612442933,0.6388748591631952
376,376,0.49933278002896486,0.651151948405186
377,377,0.4946459665739269,0.6700393510681124
378,378,0.503242526322623,0.6558973875109473
379,379,0.4731077804358108,0.6680079701176282
380,380,0.47689140588130385,0.6722427888751668
381,381,0.48729027323471996,0.6741909165080529
382,382,0.48241631271460506,0.678087171773825
383,383,0.4771111002619932,0.6271860933658786
384,384,0.4760248336018549,0.6355724775632439
385,385,0.46696040619050905,0.6275246568575881
386,386,0.46826229881691006,0.6625021507107363
387,387,0.463420885612436,0.6569963313038443
388,388,0.46972285960717386,0.6394687328290161
389,389,0.46016208563199257,0.6463288062029164
390,390,0.4546086998974772,0.6410782969701359
391,391,0.45050773812431544,0.6719042253834004
392,392,0.4530220182590483,0.6848584416089238
393,393,0.4991171540627306,0.676139044140939
394,394,0.48909258083941154,0.678087171773825
395,395,0.48623655389022247,0.6849472451476686
396,396,0.4984051815326609,0.6810509898819532
397,397,0.48480854041562793,0.6881608232088183
398,398,0.48747742029974006,0.6868953727806115
399,399,0.4928151800680496,0.6929895156322345
400,400,0.4944913668245192,0.6936666426157672
401,401,0.484499340916841,0.6888435004134976
402,402,0.48353512669041265,0.6910413879993484
403,403,0.4815497404351561,0.6956147702485964
404,404,0.47236326059007183,0.6670755329599842
405,405,0.4623061400511119,0.6979014613732488
406,406,0.4762119806669034,0.671648915209289
407,407,0.4722371397418783,0.682660554023073
408,408,0.47925108626665747,0.6858741320841659
409,409,0.45761932659604554,0.6920570784745905
410,410,0.4689783397614349,0.7115383548035084
411,411,0.46818906735668975,0.6932337253639957
412,412,0.479377207114851,0.7001881524978444
413,413,0.4524646454783863,0.556465175137248
414,414,0.45029211215805276,0.565867249809969
415,415,0.44905124574850674,0.5664611234757899
416,416,0.4434937915995363,0.5635805586852598
417,417,0.44067031196601647,0.5577361757866015
418,418,0.44067031196601647,0.5671382504592657
419,419,0.42682549756708,0.5731491399932338
420,420,0.4376922325831174,0.5602781770853653
421,421,0.43383944409185915,0.5668829402851543
422,422,0.43166691077152564,0.5587518662619004
423,423,0.4178587121027135,0.5590071764360118
424,424,0.42375791306611177,0.5626481215276726
425,425,0.4210890331819712,0.5684925044263309
426,426,0.4182004589171413,0.5645962491605587
427,427,0.42503132679132705,0.5645962491605587
428,428,0.42127618024704816,0.5692528847274616
429,429,0.424596006444375,0.5712010123603477
430,430,0.4180133118521212,0.5677265739039399
431,431,0.41640221972693325,0.5606999938947297
432,432,0.4189449787628803,0.5657784462711106
433,433,0.42034451333626066,0.5677265739039399
434,434,0.4178587121027135,0.5755190844355411
435,435,0.4151288060017464,0.5584133027701341
436,436,0.4104419925466516,0.5898331048492764
437,437,0.4153159530667665,0.5623095580359063
438,438,0.4061579521228964,0.5606999938947297
439,439,0.3918167911601529,0.5891559778657438
440,440,0.41562515256555344,0.5681539409345646
441,441,0.4253690051912997,0.5723887596920463
442,442,0.4244698855962099,0.5794153397012565
443,443,0.4176756334521201,0.6054236761335119
444,444,0.41677244544254677,0.5862754130752137
445,445,0.4298361242656483,0.5833115949670855
446,446,0.42716724438150777,0.596016051239701
447,447,0.4117154062718953,0.6186332025331467
448,448,0.4381560318312836,0.5820405943176752
449,449,0.44011293918535443,0.5914426689903394
450,450,0.43995427102149165,0.6077048170369608
451,451,0.4393968982408012,0.6177840186932144
452,452,0.4273543914465563,0.6026208144394332
453,453,0.4560651922732575,0.6229512746082833
454,454,0.45440121076015316,0.625521027012951
455,455,0.43160588455467064,0.6238837117659273
456,456,0.4353935784146472,0.6143151304580101
457,457,0.4303324708294838,0.6081321840675855
458,458,0.429246204169317,0.6311656019492489
459,459,0.42068626015068844,0.6018604341383025
460,460,0.422671646405945,0.6242222752576936
461,461,0.4194413253266873,0.6213417104671635
462,462,0.42003124542304704,0.6174454552014481
463,463,0.42151214828555794,0.6164630660531998
464,464,0.4210564858663304,0.6313376588057054
465,465,0.4161825253462439,0.618039328867269
466,466,0.41764308613647927,0.6313376588057054
467,467,0.4165568194763125,0.6148202005850294
468,468,0.4144453123728624,0.6291342209987079
469,469,0.40488453839770955,0.6342182235962355
470,470,0.39737424530912335,0.5651901228263796
471,471,0.3988022587837179,0.5632419951935503
472,472,0.39073052450001455,0.5654398827793443
473,473,0.3889322853097781,0.5800924666847891
474,474,0.3876588715845912,0.5609553040688411
475,475,0.3818532441536888,0.5756356390801898
476,476,0.37471317678074456,0.5678153774427983
477,477,0.38781347133394206,0.5829730314753192
478,478,0.38409087210533244,0.6044024354370663
479,479,0.38514459144982993,0.5882235407080998
480,480,0.38104769809109484,0.5820405943176752
481,481,0.38175967062116456,0.5946673474938393
482,482,0.3654046445019503,0.565867249809969
483,483,0.36177155039140985,0.5739095202943645
484,484,0.36661296359582707,0.5678153774427983
485,485,0.34997721687904004,0.5590071764360118
486,486,0.3655592442513296,0.5784829025437261
487,487,0.36807352438609087,0.5756078879742859
488,488,0.36537209718628105,0.5829730314753192
489,489,0.359814643037339,0.5995792932348536
490,490,0.36552669693568873,0.5882290909293033
491,491,0.36037608423245615,0.5775504653860821
492,492,0.39606828426826723,0.5953389242561116
493,493,0.39678432521279206,0.596016051239701
494,494,0.3803031782453843,0.597292602110258
495,495,0.37617373757097994,0.6082986907028385
496,496,0.36466012465623976,0.6063505630700092
497,497,0.3676992302559654,0.5914482192115997
498,498,0.3689726439811807,0.6031369850089163
499,499,0.37058780452082374,0.5956830379690814
500,500,0.37223144396165253,0.6050851126417456
501,501,0.3738140571856263,0.5995792932348536
502,502,0.36807352438609087,0.6027984215170932
503,503,0.35062816319222634,0.6027984215170932
504,504,0.3531749906426569,0.5956830379690814
505,505,0.35621409624241096,0.6128720729520865
506,506,0.36391153639601725,0.6109239453192572
507,507,0.35320346954384263,0.6060119995782429
508,508,0.3450707090432843,0.6056734360864766
509,509,0.37418835131572337,0.6177007653755027
510,510,0.37164152386532123,0.6157526377426734
511,511,0.44799345798955414,0.6586058954449072
512,512,0.35590489674365244,0.6138045101097305
513,513,0.3510024573223234,0.6209198936577991
514,514,0.3592898175722894,0.6218523308153863
515,515,0.36378948396230726,0.622612711116517
516,516,0.36161695064200217,0.6326086594550588
517,517,0.45339631238914535,0.6277799670317563
518,518,0.38064492505981207,0.6666537161506199
519,519,0.43685413920485416,0.6329472229468251
520,520,0.43790785854935166,0.6300666581563519
521,521,0.4348646845351425,0.6313376588057054
522,522,0.43831063158066286,0.6378591686878963
523,523,0.43415271200507277,0.6417554239536685
524,524,0.4404546859997822,0.6391301693372498
525,525,0.43812348451561434,0.6476830601699817
526,526,0.4431520447851085,0.6430208743818184
527,527,0.4386849257107599,0.6488652572804767
528,528,0.4310485117739802,0.6382809854973175
529,529,0.42754153851163323,0.6359110410550102
530,530,0.4272933652297013,0.6531000760380152
531,531,0.42955947208253065,0.6569130779861894
532,532,0.4458534719848899,0.6465785661558812
533,533,0.44675259158003655,0.6443806785700872
534,534,0.4436809386645848,0.65208438556283
535,535,0.4418786310598932,0.6569963313038443
536,536,0.4364798450747571,0.6453963690452724
537,537,0.4368215918892133,0.6550482036709013
538,538,0.43232192549919546,0.6602154595860839
539,539,0.4365123923904264,0.6709717882257564
540,540,0.4345229377207147,0.6631792776942689
541,541,0.4264837507526522,0.6351451105326191
542,542,0.4203729922374748,0.6334522930739013
543,543,0.423416166251684,0.6342182235962355
544,544,0.4183876059821898,0.6475942566311801
545,545,0.4242868069456165,0.649203820772243
546,546,0.4138553922765027,0.6316762222974717
547,547,0.4059708050578479,0.6359110410550102
548,548,0.4099130986671753,0.6355724775632439
549,549,0.40705707171801464,0.6517458220710637
550,550,0.402154632296714,0.6494591309463544
551,551,0.4176756334521201,0.651151948405186
552,552,0.41283015183321936,0.655642077336779
553,553,0.41370079252715186,0.6625021507107363
554,554,0.425775846637066,0.6585226421273092
555,555,0.4248441797262785,0.6569963313038443
556,556,0.40705707171801464,0.6527615125462489
557,557,0.4093842047877274,0.657590204969722
558,558,0.40739881853247084,0.6630960243765571
559,559,0.4439901381633433,0.67512335366564
560,560,0.4488966459991275,0.6770714812985261
561,561,0.4386849257107599,0.6741909165080529
562,562,0.4328792982798859,0.6686850971011609
563,563,0.43198017868473926,0.6715656618916341
564,564,0.4292787514849863,0.6816448635478309
565,565,0.4380950056144286,0.6735137895244634
566,566,0.4496086185291972,0.6920570784745905
567,567,0.4514109261338888,0.6949376432650638
568,568,0.44762323227394063,0.6972243343897162
569,569,0.44423831144527526,0.6929895156322345
570,570,0.4450764048235101,0.6910413879993484
571,571,0.44346531269835054,0.6940052061074198
572,572,0.43812348451561434,0.6862126955759322
573,573,0.4411992058455212,0.6991724620226591
574,574,0.4393968982408012,0.6825717504842146
575,575,0.44048316490096795,0.679696735914888
576,576,0.44337173916579786,0.6835874409595135
577,577,0.4359224722940951,0.6919738251569356
578,578,0.43374993897379,0.6981567715473602
579,579,0.4294008039186963,0.6823219905313067
580,580,0.43073931227522166,0.6942605162816449
581,581,0.42962049829938564,0.6972243343897162
582,582,0.4282860583573438,0.6692789707669817
583,583,0.42673599244901084,0.6729199158586425
584,584,0.41317189864767556,0.6641117148519129
585,585,0.41764308613647927,0.669617534258748
586,586,0.4222973522758764,0.6731752260328108
587,587,0.4204055395531441,0.6778318615997136
588,588,0.42049911308566834,0.678087171773825
589,589,0.42329004540349047,0.6787642987573577
590,590,0.42298084590473195,0.682660554023073
591,591,0.4185503425605077,0.6775488003197552
592,592,0.41118651239239057,0.6745294799998192
593,593,0.41708571335581723,0.6874004429076876
594,594,0.4113736594574391,0.6692789707669817
595,595,0.41065761851291427,0.6854523152748015
596,596,0.4269841657309428,0.6807124263901869
597,597,0.4271713127959629,0.6894318238581718
598,598,0.425340526290114,0.6800352994066543
599,599,0.4261175934514654,0.6878222597171089
600,600,0.4244698855962099,0.6854523152748015
601,601,0.42357076600106325,0.6793581724232354
602,602,0.4222973522758764,0.6965472074062404
603,603,0.422114273625283,0.6858741320841659
604,604,0.4203119660205914,0.6800352994066543
605,605,0.4200637927387163,0.6842701181642497
606,606,0.4263942456346115,0.6907028245075821
607,607,0.4177366596689751,0.6926509521404682
608,608,0.41028739279727233,0.6887546968746392
609,609,0.41580823121611843,0.691540907905221
610,610,0.4066868460023727,0.6858741320841659
611,611,0.4070285928168005,0.681300749834918
612,612,0.3933994043841267,0.6508133849134197
613,613,0.4025574053279968,0.6719042253834004
614,614,0.4064996989373242,0.6878222597171089
615,615,0.4095713518527475,0.7045950281118394
616,616,0.40159725951602354,0.6874836962253426
617,617,0.3943025923937,0.6455628756806391
618,618,0.39895685853309715,0.6453075655065277
619,619,0.38263031131506864,0.629983404838697
620,620,0.3779434978600307,0.6514072585792974
621,621,0.39768344480788187,0.6443806785700872
622,622,0.38979885758919863,0.6527615125462489
623,623,0.38710149880390077,0.6586058954449072
624,624,0.37182867093036975,0.6326086594550588
625,625,0.36754869892104125,0.639440981723169
626,626,0.376548031701077,0.6582673319531409
627,627,0.36661296359582707,0.6540325131956592
628,628,0.3766700841348154,0.6657212789929758
629,629,0.3460023759540434,0.6549649503533033
630,630,0.35568927077738977,0.6569130779861894
631,631,0.34059138472554196,0.6218190294883357
632,632,0.33759296327036736,0.6264257130646911
633,633,0.37865547039007197,0.669617534258748
634,634,0.3820037754886414,0.6764221054209543
635,635,0.38511204413416067,0.6909581346816935
636,636,0.3795586583996453,0.6711382948610094
637,637,0.38098667187423985,0.6744462266821074
638,638,0.3949820176081005,0.6722427888751668
